player_id,player_name,shoots,draft_team_name,experience,nba_debut,position_1,position_2,position_3,position_4,position_5,position_6,draft_year,height_cm,weight_kg,age,draft_round_pick_rank,draft_overall_pick_rank,career_points,career_total_rebound_pct,career_assists_pct,career_field_goal_pct,career_three_point_pct,career_free_throw_pct,career_effective_fg_pct,career_per,career_win_shares
monkma01,malik monk,right,charlotte hornets,8.0,2017,shooting guard,,,,,,2017,190.0,91.0,27,11,11,12.3,2.6,3.2,43.4,35.0,84.8,52.1,14.3,15.2
wrighde01,delon wright,right,toronto raptors,10.0,2015,point guard,shooting guard,,,,,2015,196.0,84.0,33,20,20,6.7,3.0,3.0,44.7,34.8,79.9,50.7,15.1,28.9
plumlma01,mason plumlee,right_left,brooklyn nets,12.0,2013,center,,,,,,2013,208.0,115.0,35,22,22,8.0,6.7,2.4,59.5,3.9,57.7,59.6,17.6,57.8
mooreet01,e'twaun moore,right,boston celtics,,2011,shooting guard,point guard,,,,,2011,190.0,87.0,36,25,55,,,,,,,,,
burketr01,trey burke,right,minnesota timberwolves,9.0,2013,point guard,,,,,,2013,183.0,84.0,33,9,9,,,,,,,,,
nancela02,larry nance jr.,right,los angeles lakers,10.0,2015,power forward,center,,,,,2015,203.0,111.0,32,27,27,7.7,6.1,1.9,53.9,35.3,69.6,57.7,16.2,34.7
bradlav01,avery bradley,right,boston celtics,,2010,shooting guard,point guard,,,,,2010,190.0,82.0,35,19,19,,,,,,,,,
johnsty01,tyler johnson,left,nba draft,,2015,point guard,shooting guard,,,,,2023,190.0,84.0,33,,,,,,,,,,,
riverau01,austin rivers,right,new orleans hornets,11.0,2012,shooting guard,point guard,,,,,2012,193.0,91.0,33,10,10,,,,,,,,,
kennalu01,luke kennard,left,detroit pistons,8.0,2017,shooting guard,,,,,,2017,196.0,93.0,29,12,12,9.8,2.8,2.3,45.7,43.8,88.1,58.6,13.0,23.6
greenja01,jamychal green,right,nba draft,9.0,2015,power forward,,,,,,2023,203.0,103.0,35,,,,,,,,,,,
finnedo01,dorian finney-smith,right,nba draft,9.0,2016,power forward,small forward,,,,,2023,201.0,100.0,32,,,8.3,4.5,1.4,43.6,36.2,71.8,54.8,10.7,28.4
bertada01,dävis bertäns,right,indiana pacers,8.0,2016,power forward,,,,,,2011,208.0,102.0,33,12,42,,,,,,,,,
tuckepj01,p.j. tucker,right,toronto raptors,14.0,2006,small forward,power forward,,shooting guard,,,2006,196.0,111.0,40,5,35,6.6,5.4,1.4,42.5,36.6,75.0,51.2,9.9,43.3
korveky01,kyle korver,right,new jersey nets,,2003,shooting guard,small forward,,power forward,,,2003,201.0,96.0,44,22,51,,,,,,,,,
bridgmi02,miles bridges,left,los angeles clippers,6.0,2018,small forward,power forward,,,,,2018,201.0,102.0,27,12,12,15.7,6.2,2.7,46.2,34.0,82.6,53.0,15.4,21.3
beverpa01,patrick beverley,right,los angeles lakers,12.0,2013,point guard,shooting guard,,,,,2009,188.0,82.0,37,12,42,,,,,,,,,
templga01,garrett temple,right,nba draft,15.0,2010,shooting guard,small forward,,point guard,,,2023,196.0,88.0,39,,,5.9,2.2,1.6,40.0,34.2,74.5,48.8,9.4,16.9
jacksju01,justin jackson,right,portland trail blazers,7.0,2017,small forward,power forward,,,,,2017,203.0,100.0,30,15,15,,,,,,,,,
curryse01,seth curry,right,nba draft,11.0,2014,shooting guard,point guard,,,,,2023,185.0,84.0,35,,,10.0,2.0,1.9,47.1,43.3,86.3,58.2,13.4,24.9
holmeri01,richaun holmes,right,philadelphia 76ers,10.0,2015,center,power forward,,,,,2015,208.0,106.0,32,7,37,8.5,5.3,1.0,60.5,26.9,75.1,61.4,18.5,30.7
vonleno01,noah vonleh,right,charlotte hornets,8.0,2014,power forward,center,,,,,2014,208.0,116.0,30,9,9,,,,,,,,,
okogijo01,josh okogie,right,minnesota timberwolves,7.0,2018,shooting guard,,,,,,2018,193.0,96.0,27,20,20,6.3,3.0,1.2,40.6,29.9,74.7,47.1,11.3,11.6
milleda01,darius miller,right,new orleans hornets,,2012,small forward,,,,,,2012,198.0,102.0,35,16,46,,,,,,,,,
mcderdo01,doug mcdermott,right,denver nuggets,11.0,2014,small forward,power forward,,,,,2014,198.0,102.0,33,11,11,8.6,2.1,1.0,47.0,41.1,80.4,57.3,11.6,21.5
cartevi01,vince carter,right,golden state warriors,,1999,shooting guard,small forward,,power forward,,,1998,198.0,100.0,48,5,5,,,,,,,,,
burksal01,alec burks,right,utah jazz,14.0,2011,shooting guard,small forward,,,,,2011,198.0,97.0,34,12,12,10.6,3.3,1.9,41.5,38.6,80.5,48.8,14.1,31.7
leverca01,caris levert,right,indiana pacers,9.0,2016,shooting guard,small forward,,,,,2016,198.0,93.0,31,20,20,13.9,3.8,4.0,43.7,34.5,73.6,50.0,14.6,23.9
morrima02,markieff morris,right,phoenix suns,14.0,2011,power forward,,,,,,2011,206.0,111.0,36,13,13,10.2,4.9,1.5,44.3,34.1,77.9,49.0,13.4,27.3
lylestr01,trey lyles,right,utah jazz,10.0,2015,power forward,,,,,,2015,206.0,106.0,30,12,12,7.6,4.3,1.1,44.1,34.7,74.1,52.1,13.4,22.0
ellinwa01,wayne ellington,right,minnesota timberwolves,,2009,shooting guard,,,,,,2009,193.0,94.0,38,28,28,,,,,,,,,
arcidry01,ryan arcidiacono,right,nba draft,7.0,2017,point guard,,,,,,2023,190.0,88.0,31,,,,,,,,,,,
laymaja01,jake layman,right,orlando magic,6.0,2016,small forward,,,,,,2016,203.0,95.0,31,17,47,,,,,,,,,
josepco01,cory joseph,right,san antonio spurs,14.0,2011,point guard,shooting guard,,,,,2011,188.0,91.0,34,29,29,6.7,2.4,2.9,44.0,35.0,78.6,49.2,12.0,32.1
kurucro01,rodions kurucs,right,brooklyn nets,,2018,small forward,power forward,,,,,2018,206.0,103.0,27,10,40,,,,,,,,,
parketo01,tony parker,right,san antonio spurs,,2001,point guard,,,,,,2001,188.0,84.0,43,28,28,,,,,,,,,
napiesh01,shabazz napier,right,charlotte hornets,6.0,2014,point guard,,,,,,2014,183.0,79.0,34,24,24,,,,,,,,,
holliro01,rondae hollis-jefferson,left,portland trail blazers,,2015,small forward,power forward,,,,,2015,198.0,98.0,30,23,23,,,,,,,,,
waitedi01,dion waiters,right,cleveland cavaliers,,2012,shooting guard,,,,,,2012,190.0,97.0,34,4,4,,,,,,,,,
hartjo01,josh hart,right,utah jazz,8.0,2017,small forward,shooting guard,,,,,2017,193.0,97.0,30,30,30,10.3,7.0,3.2,47.1,34.2,75.3,54.7,13.3,36.7
zubaciv01,ivica zubac,right,los angeles lakers,9.0,2016,center,,,,,,2016,213.0,109.0,28,2,32,10.2,8.1,1.4,61.6,8.3,72.6,61.6,19.4,51.3
dunnkr01,kris dunn,right,minnesota timberwolves,9.0,2016,point guard,,,,,,2016,190.0,93.0,31,5,5,7.7,3.3,4.0,43.7,32.7,73.6,48.2,12.3,11.8
powelno01,norman powell,right,milwaukee bucks,10.0,2015,shooting guard,small forward,,,,,2015,190.0,97.0,32,16,46,13.2,2.7,1.5,47.1,39.8,82.4,55.8,15.1,32.4
seldewa01,wayne selden,right,nba draft,,2017,shooting guard,,,,,,2023,196.0,104.0,31,,,,,,,,,,,
fergute01,terrance ferguson,right,oklahoma city thunder,,2017,shooting guard,small forward,,,,,2017,198.0,86.0,27,21,21,,,,,,,,,
colliza01,zach collins,right,sacramento kings,7.0,2017,center,power forward,,,,,2017,211.0,113.0,28,10,10,8.0,4.8,1.8,48.2,33.1,76.7,53.3,13.8,11.9
hezonma01,mario hezonja,right,orlando magic,,2015,small forward,power forward,,,,,2015,203.0,100.0,30,5,5,,,,,,,,,
teaguje01,jeff teague,right,atlanta hawks,,2009,point guard,,,,,,2009,190.0,88.0,37,19,19,,,,,,,,,
cookqu01,quinn cook,right,nba draft,,2017,point guard,,,,,,2023,185.0,82.0,32,,,,,,,,,,,
crawfja01,jamal crawford,right,cleveland cavaliers,,2000,shooting guard,point guard,,,,,2000,196.0,84.0,45,8,8,,,,,,,,,
mcgruro01,rodney mcgruder,right,nba draft,7.0,2016,shooting guard,,,,,,2023,193.0,93.0,34,,,,,,,,,,,
smithis01,ish smith,right,nba draft,14.0,2010,point guard,,,,,,2023,183.0,79.0,37,,,,,,,,,,,
looneke01,kevon looney,right,golden state warriors,10.0,2016,center,power forward,,,,,2015,206.0,101.0,29,30,30,5.0,5.7,1.6,57.5,18.5,60.8,57.7,15.7,37.4
zelleco01,cody zeller,right,charlotte bobcats,11.0,2013,center,,,,,,2013,211.0,109.0,33,4,4,,,,,,,,,
jacksfr01,frank jackson,right,charlotte hornets,5.0,2018,point guard,,,,,,2017,190.0,93.0,27,1,31,,,,,,,,,
bartowi01,will barton,right,portland trail blazers,,2012,shooting guard,small forward,,,,,2012,196.0,82.0,34,10,40,,,,,,,,,
dragigo01,goran dragiä,left,san antonio spurs,,2008,point guard,shooting guard,,,,,2008,193.0,86.0,39,15,45,,,,,,,,,
turneev01,evan turner,right,philadelphia 76ers,,2010,small forward,shooting guard,,point guard,,,2010,198.0,100.0,37,2,2,,,,,,,,,
stephla01,lance stephenson,right,indiana pacers,,2011,shooting guard,small forward,,point guard,,,2010,198.0,104.0,35,10,40,,,,,,,,,
couside01,demarcus cousins,right,sacramento kings,,2010,center,,,,,,2010,208.0,122.0,35,5,5,,,,,,,,,
greendr01,draymond green,right,golden state warriors,13.0,2012,power forward,small forward,,,,,2012,198.0,104.0,35,5,35,8.7,6.9,5.6,44.9,32.0,71.0,50.8,14.4,64.6
dienggo01,gorgui dieng,right,utah jazz,,2013,center,power forward,,,,,2013,208.0,114.0,35,21,21,,,,,,,,,
klebima01,maxi kleber,right,nba draft,8.0,2017,power forward,center,,,,,2023,208.0,109.0,33,,,6.4,4.4,1.2,44.3,35.4,77.6,55.2,11.3,20.1
robinmi01,mitchell robinson,right,new york knicks,7.0,2018,center,,,,,,2018,213.0,109.0,27,6,36,7.8,7.8,0.6,70.0,,52.2,70.0,20.3,35.2
okafoja01,jahlil okafor,right,philadelphia 76ers,7.0,2015,center,,,,,,2015,208.0,122.0,30,3,3,10.3,4.7,0.9,54.2,22.2,67.6,54.3,16.4,7.2
mccontj01,t.j. mcconnell,right,nba draft,10.0,2015,point guard,,,,,,2023,185.0,86.0,33,,,7.6,2.9,5.0,51.6,34.5,77.8,53.5,15.7,32.0
harrish01,shaquille harrison,left,nba draft,7.0,2018,shooting guard,point guard,,,,,2023,193.0,86.0,32,,,,,,,,,,,
davised01,ed davis,left,toronto raptors,,2010,power forward,center,,,,,2010,206.0,99.0,36,13,13,,,,,,,,,
thomptr01,tristan thompson,right_left,cleveland cavaliers,14.0,2011,center,power forward,,,,,2011,206.0,115.0,34,4,4,8.3,7.8,1.0,52.0,23.8,59.2,52.1,15.3,49.3
anunoog01,og anunoby,right,toronto raptors,8.0,2017,small forward,power forward,,,,,2017,201.0,105.0,28,23,23,12.9,4.4,1.7,47.4,37.5,76.1,56.0,13.5,31.4
jonesty01,tyus jones,right,cleveland cavaliers,10.0,2015,point guard,,,,,,2015,185.0,89.0,29,24,24,7.7,2.0,4.4,44.5,37.8,82.1,52.1,15.0,33.9
balllo01,lonzo ball,right,los angeles lakers,6.0,2017,point guard,,,,,,2017,198.0,86.0,28,2,2,11.4,5.5,5.8,39.8,36.2,59.9,50.7,13.3,12.6
shumpim01,iman shumpert,right,new york knicks,,2011,shooting guard,small forward,,point guard,,,2011,196.0,97.0,35,17,17,,,,,,,,,
covinro01,robert covington,right,nba draft,11.0,2014,small forward,power forward,,center,,,2023,201.0,95.0,35,,,,,,,,,,,
harklma01,maurice harkless,right,philadelphia 76ers,10.0,2012,small forward,power forward,,,,,2012,201.0,100.0,32,15,15,,,,,,,,,
jerebjo01,jonas jerebko,right,detroit pistons,,2009,power forward,,,,,,2009,208.0,105.0,38,9,39,,,,,,,,,
zizican01,ante å½iå¾iä,right,boston celtics,,2017,center,,,,,,2016,208.0,120.0,28,23,23,,,,,,,,,
scottmi01,mike scott,right,atlanta hawks,,2012,power forward,,,,,,2012,201.0,107.0,37,13,43,,,,,,,,,
hillge01,george hill,right,san antonio spurs,15.0,2008,point guard,shooting guard,,,,,2008,193.0,85.0,39,26,26,,,,,,,,,
cartewe01,wendell carter jr.,right,chicago bulls,7.0,2018,center,power forward,,,,,2018,208.0,122.0,26,7,7,11.9,8.3,2.0,50.9,31.6,72.9,55.0,16.2,27.1
johnsst04,stanley johnson,right,detroit pistons,8.0,2015,small forward,power forward,,,,,2015,198.0,110.0,29,8,8,,,,,,,,,
ilyaser01,ersan ä°lyasova,right,milwaukee bucks,,2006,power forward,,,,,,2005,206.0,106.0,38,6,36,,,,,,,,,
muscami01,mike muscala,right,dallas mavericks,11.0,2014,center,power forward,,,,,2013,208.0,109.0,34,14,44,,,,,,,,,
paytoel01,elfrid payton,right,philadelphia 76ers,9.0,2014,point guard,,,,,,2014,190.0,88.0,31,10,10,9.8,4.0,5.8,44.4,28.6,62.3,46.4,14.3,15.1
snellto01,tony snell,right,chicago bulls,,2013,shooting guard,small forward,,,,,2013,198.0,96.0,34,20,20,,,,,,,,,
craigto01,torrey craig,right,nba draft,8.0,2017,small forward,power forward,,,,,2023,201.0,100.0,35,,,5.9,3.9,1.0,45.2,35.4,70.1,54.5,11.3,17.2
macksh01,shelvin mack,right,washington wizards,,2011,point guard,shooting guard,,,,,2011,190.0,92.0,35,4,34,,,,,,,,,
harride01,devin harris,right,washington wizards,,2004,point guard,shooting guard,,,,,2004,190.0,84.0,42,5,5,,,,,,,,,
johnsja01,james johnson,right,chicago bulls,16.0,2009,power forward,small forward,,center,,,2009,201.0,109.0,38,16,16,7.4,3.5,2.0,47.3,30.0,67.8,51.2,13.9,27.4
kiddgmi01,michael kidd-gilchrist,right,charlotte bobcats,,2012,small forward,power forward,,,,,2012,198.0,105.0,32,2,2,,,,,,,,,
onealro01,royce o'neale,right,nba draft,8.0,2017,small forward,,,,,,2023,193.0,102.0,32,,,7.1,4.8,2.4,42.6,38.5,77.0,55.7,10.2,30.1
rondora01,rajon rondo,right,phoenix suns,,2006,point guard,,,,,,2006,185.0,82.0,39,21,21,,,,,,,,,
poeltja01,jakob poeltl,right,toronto raptors,9.0,2016,center,,,,,,2016,213.0,111.0,30,9,9,8.9,7.0,1.8,63.1,42.9,55.5,63.1,19.0,44.2
jonesde02,derrick jones jr.,left,nba draft,9.0,2016,small forward,power forward,,,,,2023,196.0,95.0,28,,,7.2,3.3,0.7,50.7,32.5,70.6,56.7,13.0,23.7
marjabo01,boban marjanoviä,right,nba draft,9.0,2015,center,,,,,,2023,224.0,131.0,37,,,,,,,,,,,
connapa01,pat connaughton,right,brooklyn nets,10.0,2015,shooting guard,small forward,,,,,2015,196.0,95.0,32,11,41,6.0,3.4,1.4,43.8,35.6,77.3,55.2,11.2,24.6
hernawi01,willy hernangã³mez,right,philadelphia 76ers,7.0,2016,center,,,,,,2015,211.0,113.0,31,5,35,,,,,,,,,
ferreyo01,yogi ferrell,right,nba draft,,2016,point guard,shooting guard,,,,,2023,183.0,81.0,32,,,,,,,,,,,
blakean01,antonio blakeney,right,nba draft,,2017,shooting guard,,,,,,2023,193.0,87.0,29,,,,,,,,,,,
bareajo01,j.j. barea,right,nba draft,,2006,point guard,shooting guard,,,,,2023,178.0,82.0,41,,,,,,,,,,,
crabbal01,allen crabbe,right,cleveland cavaliers,7.0,2013,shooting guard,small forward,,,,,2013,196.0,96.0,33,1,31,,,,,,,,,
gilesha01,harry giles,right,portland trail blazers,4.0,2018,center,power forward,,,,,2017,211.0,109.0,27,20,20,,,,,,,,,
hernaju01,juancho hernangã³mez,right,denver nuggets,7.0,2016,power forward,,,,,,2016,206.0,97.0,30,15,15,,,,,,,,,
kaminfr01,frank kaminsky,right,charlotte hornets,8.0,2015,center,power forward,,,,,2015,213.0,109.0,32,9,9,,,,,,,,,
clarkia01,ian clark,right,nba draft,,2013,shooting guard,,,,,,2023,190.0,79.0,34,,,,,,,,,,,
stausni01,nik stauskas,right,sacramento kings,6.0,2014,shooting guard,,,,,,2014,198.0,93.0,32,8,8,,,,,,,,,
iguodan01,andre iguodala,right,philadelphia 76ers,,2004,small forward,shooting guard,,power forward,,,2004,198.0,97.0,41,9,9,,,,,,,,,
ennisja01,james ennis iii,right,atlanta hawks,,2014,small forward,shooting guard,,,,,2013,198.0,97.0,35,20,50,,,,,,,,,
diallch01,cheick diallo,right,los angeles clippers,5.0,2016,center,power forward,,,,,2016,203.0,99.0,29,3,33,,,,,,,,,
farieke01,kenneth faried,right,denver nuggets,,2011,power forward,center,,,,,2011,203.0,100.0,36,22,22,,,,,,,,,
noelne01,nerlens noel,right,new orleans hornets,9.0,2014,center,power forward,,,,,2013,208.0,100.0,31,6,6,,,,,,,,,
loveke01,kevin love,right,memphis grizzlies,17.0,2008,power forward,center,,,,,2008,203.0,114.0,37,5,5,16.2,10.0,2.3,43.8,36.9,82.8,51.0,20.8,94.9
theisda01,daniel theis,right,nba draft,8.0,2017,center,,,,,,2023,203.0,111.0,33,,,7.1,4.7,1.3,53.7,32.6,72.6,58.3,15.4,23.3
nowitdi01,dirk nowitzki,right,milwaukee bucks,,1999,power forward,center,,,,,1998,213.0,111.0,47,9,9,,,,,,,,,
brownst02,sterling brown,right,philadelphia 76ers,6.0,2017,shooting guard,small forward,,,,,2017,196.0,99.0,30,16,46,,,,,,,,,
houseda01,danuel house jr.,right,nba draft,8.0,2016,small forward,shooting guard,,,,,2023,198.0,100.0,32,,,,,,,,,,,
simmojo02,jonathon simmons,right,nba draft,,2015,shooting guard,small forward,,,,,2023,198.0,88.0,36,,,,,,,,,,,
leoname01,meyers leonard,right,portland trail blazers,10.0,2012,center,power forward,,,,,2012,213.0,118.0,33,11,11,,,,,,,,,
anderky01,kyle anderson,right,san antonio spurs,11.0,2014,small forward,power forward,,,,,2014,206.0,104.0,32,30,30,6.8,4.3,2.8,47.8,34.0,71.6,51.4,14.2,39.4
iwundwe01,wes iwundu,right,orlando magic,5.0,2017,small forward,,,,,,2017,198.0,88.0,31,3,33,,,,,,,,,
milescj01,c.j. miles,left,utah jazz,,2005,small forward,shooting guard,,point guard,,,2005,198.0,100.0,38,4,34,,,,,,,,,
mckinal01,alfonzo mckinnie,right,nba draft,5.0,2017,small forward,,,,,,2023,201.0,97.0,33,,,,,,,,,,,
nwabada01,david nwaba,right,nba draft,6.0,2017,small forward,shooting guard,,,,,2023,196.0,99.0,32,,,,,,,,,,,
tollian01,anthony tolliver,right,nba draft,,2008,power forward,small forward,,,,,2023,203.0,109.0,40,,,,,,,,,,,
makerth01,thon maker,right,milwaukee bucks,,2016,center,power forward,,,,,2016,213.0,100.0,28,10,10,,,,,,,,,
kornelu01,luke kornet,right,nba draft,8.0,2018,center,,,,,,2023,218.0,113.0,30,,,5.2,3.5,1.1,53.6,32.1,77.0,58.9,16.9,19.4
brownbr01,bruce brown,right,detroit pistons,7.0,2018,point guard,small forward,,shooting guard,,,2018,193.0,92.0,29,12,42,8.9,4.2,2.4,47.6,33.7,76.8,51.8,12.4,19.9
danietr01,troy daniels,right,nba draft,,2014,shooting guard,,,,,,2023,193.0,91.0,34,,,,,,,,,,,
bacondw01,dwayne bacon,right,new orleans pelicans,,2017,shooting guard,,,,,,2017,198.0,100.0,30,10,40,,,,,,,,,
fraziti01,tim frazier,right,nba draft,,2015,point guard,,,,,,2023,183.0,77.0,35,,,,,,,,,,,
chandwi01,wilson chandler,right,new york knicks,,2007,small forward,power forward,,shooting guard,,,2007,203.0,106.0,38,23,23,,,,,,,,,
okoboel01,elie okobo,left,phoenix suns,,2018,point guard,,,,,,2018,190.0,86.0,28,1,31,,,,,,,,,
noahjo01,joakim noah,right,chicago bulls,,2007,center,,,,,,2007,211.0,104.0,40,9,9,,,,,,,,,
dorsety01,tyler dorsey,right,atlanta hawks,3.0,2017,shooting guard,small forward,,,,,2017,196.0,83.0,29,11,41,,,,,,,,,
holidaa01,aaron holiday,right,indiana pacers,7.0,2018,point guard,,,,,,2018,183.0,84.0,29,23,23,6.5,1.6,2.0,42.1,38.2,85.1,50.6,11.2,10.1
bambamo01,mo bamba,right,orlando magic,7.0,2018,center,,,,,,2018,213.0,105.0,27,6,6,6.8,5.4,0.8,47.7,35.6,68.2,55.0,16.4,15.6
exumda01,dante exum,right,utah jazz,8.0,2014,point guard,shooting guard,,,,,2014,196.0,97.0,30,5,5,6.2,1.9,2.3,43.5,34.3,76.5,50.7,9.6,6.6
dudleja01,jared dudley,right,charlotte bobcats,,2007,power forward,small forward,,shooting guard,,,2007,198.0,107.0,40,22,22,,,,,,,,,
dekkesa01,sam dekker,right,houston rockets,,2015,power forward,,,,,,2015,206.0,104.0,31,18,18,,,,,,,,,
baynear01,aron baynes,right,nba draft,,2013,center,,,,,,2023,208.0,118.0,39,,,,,,,,,,,
rabbiv01,ivan rabb,right,orlando magic,,2017,power forward,,,,,,2017,208.0,100.0,28,5,35,,,,,,,,,
cabocbr01,bruno caboclo,right,toronto raptors,7.0,2014,small forward,center,,power forward,,,2014,206.0,99.0,30,20,20,,,,,,,,,
dellama01,matthew dellavedova,right,nba draft,9.0,2013,point guard,shooting guard,,,,,2023,190.0,91.0,35,,,,,,,,,,,
wilsodj01,d.j. wilson,right,milwaukee bucks,6.0,2017,power forward,,,,,,2017,208.0,105.0,29,17,17,,,,,,,,,
korkmfu01,furkan korkmaz,right,philadelphia 76ers,7.0,2017,shooting guard,,,,,,2016,201.0,92.0,28,26,26,,,,,,,,,
willike04,kenrich williams,right,nba draft,7.0,2018,power forward,small forward,,,,,2023,201.0,95.0,31,,,6.4,4.1,1.8,47.0,36.5,54.9,55.1,12.3,16.1
spellom01,omari spellman,right,atlanta hawks,2.0,2018,center,power forward,,,,,2018,203.0,111.0,28,30,30,,,,,,,,,
randlch01,chasson randle,right,nba draft,4.0,2017,point guard,,,,,,2023,188.0,84.0,32,,,,,,,,,,,
pachuza01,zaza pachulia,right,orlando magic,,2003,center,,,,,,2003,211.0,122.0,41,13,42,,,,,,,,,
knighbr03,brandon knight,right,detroit pistons,,2011,point guard,shooting guard,,,,,2011,188.0,82.0,34,8,8,,,,,,,,,
livinsh01,shaun livingston,right,los angeles clippers,,2004,point guard,shooting guard,,,,,2004,201.0,87.0,40,4,4,,,,,,,,,
grantje02,jerian grant,right,washington wizards,,2015,point guard,shooting guard,,,,,2015,193.0,93.0,33,19,19,,,,,,,,,
meltode01,de'anthony melton,right,houston rockets,7.0,2018,point guard,shooting guard,,,,,2018,188.0,91.0,27,16,46,9.1,3.7,2.8,41.0,36.9,77.9,50.6,13.4,14.3
payneca01,cameron payne,left,oklahoma city thunder,10.0,2015,point guard,shooting guard,,,,,2015,190.0,83.0,31,14,14,7.8,2.0,3.2,41.9,36.8,83.6,50.1,13.4,13.9
browntr01,troy brown jr.,right,washington wizards,6.0,2018,small forward,,,,,,2018,198.0,97.0,26,15,15,,,,,,,,,
ntilila01,frank ntilikina,right,new york knicks,7.0,2017,point guard,shooting guard,,,,,2017,193.0,91.0,27,8,8,,,,,,,,,
naderab01,abdel nader,right,boston celtics,,2017,small forward,,,,,,2016,196.0,102.0,32,28,58,,,,,,,,,
birchkh01,khem birch,right,nba draft,6.0,2017,center,,,,,,2023,206.0,106.0,33,,,,,,,,,,,
feliccr01,cristiano felã­cio,right,nba draft,,2015,center,,,,,,2023,211.0,122.0,33,,,,,,,,,,,
biyombi01,bismack biyombo,right,sacramento kings,14.0,2011,center,,,,,,2011,203.0,116.0,33,7,7,5.1,5.9,0.7,53.7,0.0,55.1,53.7,13.0,33.1
niangge01,georges niang,right,indiana pacers,9.0,2016,power forward,,,,,,2016,201.0,104.0,32,20,50,7.4,2.5,1.0,44.5,39.9,85.2,58.0,10.8,15.9
gortama01,marcin gortat,right,phoenix suns,,2008,center,power forward,,,,,2005,211.0,109.0,41,27,57,,,,,,,,,
luwawti01,timothã© luwawu-cabarrot,right,philadelphia 76ers,6.0,2016,small forward,,,,,,2016,201.0,100.0,30,24,24,,,,,,,,,
bendedr01,dragan bender,right,phoenix suns,,2016,power forward,center,,,,,2016,213.0,102.0,28,4,4,,,,,,,,,
monrogr01,greg monroe,left,detroit pistons,,2010,center,power forward,,,,,2010,211.0,120.0,35,7,7,,,,,,,,,
carusal01,alex caruso,right,nba draft,8.0,2017,point guard,shooting guard,,,,,2023,196.0,84.0,31,,,6.9,2.9,2.8,44.0,37.6,75.8,53.4,12.5,20.6
hutchch01,chandler hutchison,right,chicago bulls,4.0,2018,small forward,,,,,,2018,198.0,95.0,29,22,22,,,,,,,,,
pattepa01,patrick patterson,right,houston rockets,,2010,power forward,,,,,,2010,203.0,106.0,36,14,14,,,,,,,,,
casspom01,omri casspi,right,sacramento kings,,2009,small forward,power forward,,,,,2009,206.0,102.0,37,23,23,,,,,,,,,
leaftj01,t.j. leaf,right,indiana pacers,,2017,power forward,,,,,,2017,208.0,101.0,28,18,18,,,,,,,,,
belljo01,jordan bell,right,chicago bulls,5.0,2017,center,,,,,,2017,203.0,98.0,30,8,38,,,,,,,,,
wallaty01,tyrone wallace,left,utah jazz,,2018,shooting guard,point guard,,,,,2016,196.0,90.0,31,30,60,,,,,,,,,
grahade01,devonte' graham,right,atlanta hawks,6.0,2018,point guard,,,,,,2018,185.0,88.0,30,4,34,,,,,,,,,
allengr01,grayson allen,right,utah jazz,7.0,2018,shooting guard,,,,,,2018,193.0,90.0,30,21,21,10.5,3.0,2.0,45.1,41.4,85.7,58.7,12.8,22.6
bayleje01,jerryd bayless,right,indiana pacers,,2008,point guard,shooting guard,,,,,2008,190.0,91.0,37,11,11,,,,,,,,,
boldejo01,jonah bolden,right,philadelphia 76ers,,2018,center,power forward,,,,,2017,203.0,100.0,29,6,36,,,,,,,,,
wagnemo01,moritz wagner,right,los angeles lakers,7.0,2018,center,,,,,,2018,211.0,111.0,28,25,25,9.2,4.0,1.2,52.5,32.4,80.7,58.3,17.3,16.9
thomala01,lance thomas,right,nba draft,,2011,power forward,small forward,,,,,2023,203.0,109.0,37,,,,,,,,,,,
johnsam01,amir johnson,right,detroit pistons,,2006,power forward,center,,small forward,,,2005,206.0,109.0,38,26,56,,,,,,,,,
robingl02,glenn robinson iii,right,minnesota timberwolves,,2014,small forward,shooting guard,,,,,2014,198.0,101.0,31,10,40,,,,,,,,,
netora01,raul neto,right,atlanta hawks,8.0,2015,point guard,,,,,,2013,185.0,82.0,33,17,47,,,,,,,,,
masonfr01,frank mason iii,right,sacramento kings,,2017,point guard,,,,,,2017,180.0,86.0,31,4,34,,,,,,,,,
cunnida01,dante cunningham,right,portland trail blazers,,2009,power forward,small forward,,,,,2009,203.0,104.0,38,3,33,,,,,,,,,
hillso01,solomon hill,right,indiana pacers,,2013,small forward,power forward,,,,,2013,198.0,102.0,34,23,23,,,,,,,,,
brookma01,marshon brooks,right,boston celtics,,2011,shooting guard,,,,,,2011,196.0,91.0,36,25,25,,,,,,,,,
diallha01,hamidou diallo,right,brooklyn nets,6.0,2018,small forward,shooting guard,,,,,2018,196.0,92.0,27,15,45,,,,,,,,,
sefolth01,thabo sefolosha,right,philadelphia 76ers,,2006,shooting guard,small forward,,power forward,,,2006,198.0,97.0,41,13,13,,,,,,,,,
allenka01,kadeem allen,right,boston celtics,,2017,point guard,,,,,,2017,185.0,91.0,32,23,53,,,,,,,,,
parsoch01,chandler parsons,right,houston rockets,,2011,small forward,power forward,,,,,2011,206.0,104.0,37,8,38,,,,,,,,,
ojelese01,semi ojeleye,right,boston celtics,,2017,power forward,,,,,,2017,198.0,109.0,31,7,37,,,,,,,,,
grahatr01,treveon graham,right,nba draft,4.0,2016,shooting guard,small forward,,,,,2023,196.0,99.0,32,,,,,,,,,,,
