player_id,player_name,Position,Shoots,Height,Weight,Birthday,Birthmonth,Birthyear,College,Draft,Draft Team,Draf Pick,Experience,NBA Debut
varnaja01,Jarvis Varnado,Power Forward,Right,6-9,230,1,March,1988,Mississippi State,2010 NBA Draft,Miami Heat,"2nd round (11th pick, 41st overall)",,"December 25, 2012"
vassede01,Devin Vassell,"Shooting Guard, Small Forward",Right,6-5,200,23,August,2000,Florida State,2020 NBA Draft,San Antonio Spurs,"1st round (11th pick, 11th overall)",6.0,"December 23, 2020"
vaughch01,Chico Vaughn,"Shooting Guard, Point Guard",Right,6-2,190,19,February,1940,Southern Illinois,1962 NBA Draft,St. Louis Hawks,"4th round (1st pick, 28th overall)",,"October 20, 1962"
vaughda02,David Vaughn,Power Forward,Right,6-9,240,23,March,1973,Memphis,1995 NBA Draft,Orlando Magic,"1st round (25th pick, 25th overall)",,"November 4, 1995"
vaughja01,Jacque Vaughn,"Point Guard, Shooting Guard",Right,6-1,190,11,February,1975,Kansas,1997 NBA Draft,Utah Jazz,"1st round (27th pick, 27th overall)",,"October 31, 1997"
vezenal01,Sasha Vezenkov,Power Forward,Left,6-8,225,6,August,1995,,2017 NBA Draft,Brooklyn Nets,"2nd round (27th pick, 57th overall)",,"October 25, 2023"
vildolu01,Luca Vildoza,"Point Guard 6-3, 190lb (190cm, 86kg) Born: August 11, 1995 in Mar del Plata, Argentina ar NBA Debut: April 22, 2022 Experience: 1 year More bio, uniform, draft info // see sr.menus.js:sr_menus_checkInfoCookie to explain function sr_menus_checkInfoCookie_inline(browserType) { var el_info = document.getElementById('info'); var el_button = document.getElementById('meta_more_button'); var bling_len = 0; if (!el_button || !el_info || !el_info.classList) { console.log('no meta_button'); return; } var el = el_button; var siblingsHidden = 0; while (el = el.previousSibling) { if ((el.nodeType === 1) && (el.offsetWidth <= 0 || el.offsetHeight <= 0)) { siblingsHidden++; } } var button_cookie = false; if (browserType === 'desktop') { button_cookie = vjs_readCookie('meta_more_button'); } // We allow up to four of bling lines or additional player bio data entries in mobile. if (el_info && el_button && (button_cookie || (siblingsHidden + bling_len <= 4))) {el_button.parentNode.removeChild(el_button); el_info.classList.add('open'); } else { el_button.classList.add('show'); } } if (Modernizr.desktop || Modernizr.laptop) { sr_menus_checkInfoCookie_inline('desktop'); } else { sr_menus_checkInfoCookie_inline('mobile'); } var sr_menus_checkInfoCookie_run_inline = true",,6-3,190,11,August,1995,,,,,1.0,"April 22, 2022"
vincega01,Gabe Vincent,Point Guard,Right,6-2,200,14,June,1996,UC Santa Barbara,,,,7.0,"January 27, 2020"
vincesa01,Sam Vincent,"Point Guard, Shooting Guard",Right,6-2,185,18,May,1963,Michigan State,1985 NBA Draft,Boston Celtics,"1st round (20th pick, 20th overall)",,"October 26, 1985"
vonleno01,Noah Vonleh,"Power Forward, Center",Right,6-10,257,24,August,1995,Indiana,2014 NBA Draft,Charlotte Hornets,"1st round (9th pick, 9th overall)",,"November 15, 2014"
vucevni01,Nikola VuÄeviÄ,Center,Right,6-9,260,24,October,1990,USC,2011 NBA Draft,Philadelphia 76ers,"1st round (16th pick, 16th overall)",15.0,"December 28, 2011"
vujacsa01,Sasha VujaÄiÄ,"Shooting Guard, Point Guard",Right,6-7,195,8,March,1984,,2004 NBA Draft,Los Angeles Lakers,"1st round (27th pick, 27th overall)",,"November 3, 2004"
vukcetr01,Tristan Vukcevic,Center,Right,7-0,220,11,March,2003,,2023 NBA Draft,Washington Wizards,"2nd round (12th pick, 42nd overall)",3.0,"March 23, 2024"
wadede01,Dean Wade,Power Forward,Right,6-9,228,20,November,1996,Kansas State,,,,7.0,"November 18, 2019"
wadedw01,Dwyane Wade,"Shooting Guard, Point Guard",Right,6-4,220,17,January,1982,Marquette,2003 NBA Draft,Miami Heat,"1st round (5th pick, 5th overall)",,"October 28, 2003"
wagnefr01,Franz Wagner,Small Forward,Right,6-10,220,27,August,2001,Michigan,2021 NBA Draft,Orlando Magic,"1st round (8th pick, 8th overall)",5.0,"October 20, 2021"
wagnemi01,Milt Wagner,Shooting Guard,Right,6-5,185,20,February,1963,Louisville,1986 NBA Draft,Dallas Mavericks,"2nd round (11th pick, 35th overall)",,"November 8, 1987"
wagnemo01,Moritz Wagner,Center,Right,6-11,245,26,April,1997,Michigan,2018 NBA Draft,Los Angeles Lakers,"1st round (25th pick, 25th overall)",8.0,"November 17, 2018"
wainris01,Ish Wainright,"Small Forward, Power Forward",Right,6-5,250,12,September,1994,Baylor,,,,,"November 19, 2021"
waitedi01,Dion Waiters,Shooting Guard,Right,6-3,215,10,December,1991,Syracuse,2012 NBA Draft,Cleveland Cavaliers,"1st round (4th pick, 4th overall)",,"October 30, 2012"
walkean02,Antoine Walker,Power Forward,Right,6-9,224,12,August,1976,Kentucky,1996 NBA Draft,Boston Celtics,"1st round (6th pick, 6th overall)",,"November 1, 1996"
walkech01,Chet Walker,Small Forward,Right,6-7,212,22,February,1940,Bradley,1962 NBA Draft,Syracuse Nationals,"2nd round (5th pick, 14th overall)",,"October 20, 1962"
walkeda01,Darrell Walker,"Point Guard, Shooting Guard",Right,6-4,180,9,March,1961,Arkansas,1983 NBA Draft,New York Knicks,"1st round (12th pick, 12th overall)",,"October 28, 1983"
walkeja01,Jabari Walker,Power Forward,Right,6-7,237,30,July,2002,Colorado,2022 NBA Draft,Portland Trail Blazers,"2nd round (27th pick, 57th overall)",4.0,"October 24, 2022"
walkeja02,Jarace Walker,Power Forward,Right,6-7,235,4,September,2003,Houston,2023 NBA Draft,Washington Wizards,"1st round (8th pick, 8th overall)",3.0,"October 25, 2023"
walkeke02,Kemba Walker,Point Guard,Right,6-0,184,8,May,1990,UConn,2011 NBA Draft,Charlotte Bobcats,"1st round (9th pick, 9th overall)",,"December 26, 2011"
walkelo01,Lonnie Walker IV,Shooting Guard,Right,6-4,204,14,December,1998,Miami (FL),2018 NBA Draft,San Antonio Spurs,"1st round (18th pick, 18th overall)",7.0,"January 3, 2019"
walkemj01,M.J. Walker,Shooting Guard,Right,6-5,213,28,March,1998,Florida State,,,,1.0,"December 31, 2021"
walkeph01,Phil Walker,Shooting Guard,Right,6-3,180,20,March,1956,Millersville,1977 NBA Draft,Philadelphia 76ers,"7th round (13th pick, 117th overall), , and , 2nd round (17th pick, 39th overall)",,"October 21, 1977"
walkesa01,Samaki Walker,"Power Forward, Center",Right,6-9,240,25,February,1976,Louisville,1996 NBA Draft,Dallas Mavericks,"1st round (9th pick, 9th overall)",,"November 12, 1996"
walkewa01,Wally Walker,Small Forward,Right,6-7,190,18,July,1954,Virginia,1976 NBA Draft,Portland Trail Blazers,"1st round (5th pick, 5th overall)",,"October 23, 1976"
wallabe01,Ben Wallace,"Center, Power Forward",Right,6-9,240,10,September,1974,Cuyahoga Community College,,,,,"November 1, 1996"
wallaca01,Cason Wallace,Shooting Guard,Right,6-3,195,7,November,2003,Kentucky,2023 NBA Draft,Dallas Mavericks,"1st round (10th pick, 10th overall)",3.0,"October 25, 2023"
wallake01,Keaton Wallace,Point Guard,Left,6-3,185,26,February,1999,Texas-San Antonio,,,,2.0,"October 27, 2024"
wallara01,Rasheed Wallace,"Power Forward, Center, Small Forward",Right,6-11,225,17,September,1974,UNC,1995 NBA Draft,Washington Bullets,"1st round (4th pick, 4th overall)",,"November 3, 1995"
wallaty01,Tyrone Wallace,"Shooting Guard, Point Guard",Left,6-5,198,10,June,1994,California,2016 NBA Draft,Utah Jazz,"2nd round (30th pick, 60th overall)",,"January 6, 2018"
walljo01,John Wall,Point Guard,Right,6-3,210,6,September,1990,Kentucky,2010 NBA Draft,Washington Wizards,"1st round (1st pick, 1st overall)",,"October 28, 2010"
walshjo01,Jordan Walsh,"Power Forward, Small Forward",Right,6-6,205,3,March,2004,Arkansas,2023 NBA Draft,Sacramento Kings,"2nd round (8th pick, 38th overall)",3.0,"January 17, 2024"
walshma01,Matt Walsh,Shooting Guard,Right,6-6,205,2,December,1982,Florida,,,,,"November 2, 2005"
walteja01,Ja'Kobe Walter,Shooting Guard,Right,6-4,180,4,September,2004,Baylor,2024 NBA Draft,Toronto Raptors,"1st round (19th pick, 19th overall)",2.0,"November 1, 2024"
walthpa01,Paul Walther,Shooting Guard,Left,6-2,160,23,March,1927,Tennessee,1949 BAA Draft,Minneapolis Lakers,4th round,,"November 2, 1949"
waltobi01,Bill Walton,Center,Right,6-11,210,5,November,1952,UCLA,1974 NBA Draft,Portland Trail Blazers,"1st round (1st pick, 1st overall)",,"October 18, 1974"
waltode01,Derrick Walton,Point Guard,Right,6-0,189,3,April,1995,Michigan,,,,,"November 6, 2017"
waltolu01,Luke Walton,"Small Forward, Power Forward",Right,6-8,235,28,March,1980,Arizona,2003 NBA Draft,Los Angeles Lakers,"2nd round (3rd pick, 32nd overall)",,"October 28, 2003"
wanambr01,Brad Wanamaker,Point Guard,Right,6-3,210,25,July,1989,Pitt,,,,,"October 16, 2018"
wanzebo01,Bobby Wanzer,"Shooting Guard, Point Guard",Right,6-0,170,4,June,1921,Seton Hall,1948 BAA Draft,Rochester Royals,"1st round (10th pick, 10th overall)",,"November 6, 1948"
wardge01,Gerry Ward,Shooting Guard,Right,6-4,195,26,September,1941,Boston College,1963 NBA Draft,St. Louis Hawks,"1st round (6th pick, 6th overall)",,"October 16, 1963"
wareke01,Kel'el Ware,Center,Right,7-0,230,20,April,2004,Oregon,2024 NBA Draft,Miami Heat,"1st round (15th pick, 15th overall)",2.0,"October 23, 2024"
warrejo01,John Warren,"Shooting Guard, Point Guard",Right,6-3,180,7,July,1947,St. John's,1969 NBA Draft,New York Knicks,"1st round (11th pick, 11th overall)",,"October 14, 1969"
warretj01,T.J. Warren,"Small Forward, Power Forward",Right,6-8,220,5,September,1993,NC State,2014 NBA Draft,Phoenix Suns,"1st round (14th pick, 14th overall)",,"November 9, 2014"
washbju01,Julian Washburn,Small Forward,Right,6-8,210,18,December,1991,Texas-El Paso,,,,,"January 21, 2019"
washidu02,Duane Washington Jr.,"Shooting Guard, Point Guard",Right,6-2,197,24,March,2000,Ohio State,,,,,"October 29, 2021"
washipj01,P.J. Washington,"Power Forward, Center",Right,6-7,230,23,August,1998,Kentucky,2019 NBA Draft,Charlotte Hornets,"1st round (12th pick, 12th overall)",7.0,"October 23, 2019"
washitr01,Trooper Washington,"Power Forward, Center",Right,6-7,215,21,April,1944,Cheyney (PA),1967 NBA Draft,Cincinnati Royals,"5th round (7th pick, 50th overall)",,
washity02,TyTy Washington Jr.,Point Guard,Right,6-3,195,15,November,2001,Kentucky,2022 NBA Draft,Memphis Grizzlies,"1st round (29th pick, 29th overall)",4.0,"November 14, 2022"
watanyu01,Yuta Watanabe,Small Forward,Left,6-9,215,13,October,1994,George Washington,,,,,"October 27, 2018"
waterli01,Lindy Waters III,Shooting Guard,Right,6-5,210,28,July,1997,Oklahoma State,,,,5.0,"February 11, 2022"
watertr01,Tremont Waters,Point Guard,Right,5-10,175,10,January,1998,LSU,2019 NBA Draft,Boston Celtics,"2nd round (21st pick, 51st overall)",3.0,"November 25, 2019"
watfotr01,Trendon Watford,"Power Forward, Small Forward",Right,6-8,237,9,November,2000,LSU,,,,5.0,"November 14, 2021"
watkija01,Jamir Watkins,Shooting Guard,Right,6-6,210,6,July,2001,VCU,2025 NBA Draft,Utah Jazz,"2nd round (13th pick, 43rd overall)",1.0,"October 28, 2025"
watsoan02,Anton Watson,Small Forward,Right,6-8,225,6,October,2000,Gonzaga,2024 NBA Draft,Boston Celtics,"2nd round (24th pick, 54th overall)",1.0,"March 10, 2025"
watsopa01,Paul Watson,Small Forward,Right,6-6,210,30,December,1994,Fresno State,,,,,"January 8, 2020"
watsope01,Peyton Watson,"Small Forward, Shooting Guard",Right,6-8,200,11,September,2002,UCLA,2022 NBA Draft,Oklahoma City Thunder,"1st round (30th pick, 30th overall)",4.0,"October 19, 2022"
wattsro01,Ron Watts,Forward,Right,6-6,210,21,May,1943,Wake Forest,1965 NBA Draft,Boston Celtics,"2nd round (9th pick, 20th overall)",,"October 23, 1965"
weathqu01,Quinndary Weatherspoon,Shooting Guard,Right,6-3,207,10,September,1996,Mississippi State,2019 NBA Draft,San Antonio Spurs,"2nd round (19th pick, 49th overall)",3.0,"February 8, 2020"
webbje01,Jeff Webb,Shooting Guard,Right,6-4,170,6,July,1948,Kansas State,,,,,"October 31, 1970"
weberbr01,Briante Weber,Point Guard,Right,6-2,170,29,December,1992,VCU,,,,,"March 11, 2016"
wedmasc01,Scott Wedman,Small Forward,Right,6-7,215,29,July,1952,Colorado,1974 NBA Draft,Kansas City-Omaha Kings,"1st round (6th pick, 6th overall)",,"October 19, 1974"
weissbo01,Bob Weiss,"Point Guard, Shooting Guard",Left,6-3,180,7,May,1942,Penn State,1965 NBA Draft,Philadelphia 76ers,"3rd round (5th pick, 25th overall)",,"October 16, 1965"
weitzri01,Rick Weitzman,Shooting Guard,Right,6-2,175,30,April,1946,Northeastern University,1967 NBA Draft,Boston Celtics,"10th round (8th pick, 110th overall)",,"October 14, 1967"
wellsja01,Jaylen Wells,"Shooting Guard, Small Forward",Right,6-7,206,26,August,2003,Sonoma State University,2024 NBA Draft,Memphis Grizzlies,"2nd round (9th pick, 39th overall)",2.0,"October 23, 2024"
welshth01,Thomas Welsh,Center,Right,7-0,255,3,February,1996,UCLA,2018 NBA Draft,Denver Nuggets,"2nd round (28th pick, 58th overall)",1.0,"October 17, 2018"
wembavi01,Victor Wembanyama,"Center, Power Forward",Right,7-4,235,4,January,2004,,2023 NBA Draft,San Antonio Spurs,"1st round (1st pick, 1st overall)",3.0,"October 25, 2023"
wennibi01,Bill Wennington,Center,Right,7-0,245,26,April,1963,St. John's,1985 NBA Draft,Dallas Mavericks,"1st round (16th pick, 16th overall)",,"October 29, 1985"
weslebl01,Blake Wesley,Shooting Guard,Right,6-4,190,16,March,2003,Notre Dame,2022 NBA Draft,San Antonio Spurs,"1st round (25th pick, 25th overall)",4.0,"October 28, 2022"
westbde01,Dexter Westbrook,Forward,Right,6-8,190,,,,Providence,1967 NBA Draft,Baltimore Bullets,"5th round (1st pick, 44th overall)",,
westbru01,Russell Westbrook,"Point Guard, Small Forward",Right,6-4,200,12,November,1988,UCLA,2008 NBA Draft,Seattle SuperSonics,"1st round (4th pick, 4th overall)",18.0,"October 29, 2008"
westda01,David West,"Power Forward, Center, Small Forward",Right,6-9,250,29,August,1980,Xavier,2003 NBA Draft,New Orleans Hornets,"1st round (18th pick, 18th overall)",,"October 29, 2003"
westje01,Jerry West,"Point Guard, Shooting Guard",Right,6-3,175,28,May,1938,West Virginia,1960 NBA Draft,Los Angeles Lakers,"1st round (2nd pick, 2nd overall)",,"October 19, 1960"
westppa01,Paul Westphal,"Shooting Guard, Point Guard",Right,6-4,195,30,November,1950,USC,1972 NBA Draft,Boston Celtics,"1st round (10th pick, 10th overall)",,"October 11, 1972"
wheelph02,Phillip Wheeler,Power Forward,Right,6-8,185,23,April,2002,,,,,1.0,"March 26, 2025"
whiteco01,Coby White,"Shooting Guard, Point Guard",Right,6-4,195,16,February,2000,UNC,2019 NBA Draft,Chicago Bulls,"1st round (7th pick, 7th overall)",7.0,"October 23, 2019"
whiteda01,Dariq Whitehead,Small Forward,Right,6-6,220,1,August,2004,Duke,2023 NBA Draft,Brooklyn Nets,"1st round (22nd pick, 22nd overall)",3.0,"November 25, 2023"
whitede01,Derrick White,"Shooting Guard, Point Guard",Right,6-4,190,2,July,1994,Colorado-Colorado Springs,2017 NBA Draft,San Antonio Spurs,"1st round (29th pick, 29th overall)",9.0,"October 18, 2017"
whiteha01,Hassan Whiteside,Center,Right,7-0,265,13,June,1989,Marshall,2010 NBA Draft,Sacramento Kings,"2nd round (3rd pick, 33rd overall)",,"October 27, 2010"
whiteja02,James White,"Small Forward, Shooting Guard",Right,6-7,200,21,October,1982,Florida,2006 NBA Draft,Portland Trail Blazers,"2nd round (1st pick, 31st overall)",,"March 26, 2007"
whiteja03,Jack White,Small Forward,Right,6-7,225,5,August,1997,Duke,,,,,"October 26, 2022"
whitejo01,Jo Jo White,Point Guard,Right,6-3,190,16,November,1946,Kansas,1969 NBA Draft,Boston Celtics,"1st round (9th pick, 9th overall)",,"November 14, 1969"
whiteok01,Okaro White,"Power Forward, Small Forward",Right,6-8,205,13,August,1992,Florida State,,,,,"January 19, 2017"
whitmca01,Cam Whitmore,Small Forward,Right,6-6,230,8,July,2004,Villanova,2023 NBA Draft,Houston Rockets,"1st round (20th pick, 20th overall)",3.0,"October 25, 2023"
whittgr01,Greg Whittington,Power Forward,Right,6-8,210,7,February,1993,Georgetown,,,,,"February 27, 2021"
wieskjo01,Joe Wieskamp,"Small Forward, Shooting Guard",Right,6-6,205,23,August,1999,Iowa,2021 NBA Draft,San Antonio Spurs,"2nd round (11th pick, 41st overall)",,"November 10, 2021"
wiggiaa01,Aaron Wiggins,Shooting Guard,Right,6-5,190,2,January,1999,Maryland,2021 NBA Draft,Oklahoma City Thunder,"2nd round (25th pick, 55th overall)",5.0,"November 14, 2021"
wiggian01,Andrew Wiggins,"Small Forward, Power Forward",Right,6-6,197,23,February,1995,Kansas,2014 NBA Draft,Cleveland Cavaliers,"1st round (1st pick, 1st overall)",12.0,"October 29, 2014"
wiggili01,Lindell Wigginton,Point Guard,Right,6-1,189,28,March,1998,Iowa State,,,,,"January 13, 2022"
wilfowi01,Win Wilfong,Point Guard,Right,6-2,185,18,March,1933,Memphis,1957 NBA Draft,St. Louis Hawks,"1st round (4th pick, 4th overall)",,"October 22, 1957"
wilkeja01,Jamaal Wilkes,"Small Forward, Power Forward",Right,6-6,190,2,May,1953,UCLA,1974 NBA Draft,Golden State Warriors,"1st round (11th pick, 11th overall)",,"October 18, 1974"
wilksmi01,Mike Wilks,"Point Guard, Shooting Guard",Right,5-10,185,7,May,1979,Rice University,,,,,"December 27, 2002"
willial03,Alan Williams,"Power Forward, Center",Right,6-8,265,28,January,1993,UC Santa Barbara,,,,,"March 17, 2016"
willial06,Alondes Williams,Shooting Guard,Right,6-4,210,19,June,1999,Triton College,,,,4.0,"December 10, 2022"
william01,Amari Williams,"Power Forward, Center",Left,6-11,250,28,January,2002,Drexel,2025 NBA Draft,Orlando Magic,"2nd round (16th pick, 46th overall)",1.0,"October 24, 2025"
williar01,Art Williams,Point Guard,Right,6-1,180,29,September,1939,Cal Poly Pomona,,,,,"October 14, 1967"
willibr01,Brandon Williams,"Shooting Guard, Small Forward",Right,6-6,215,27,February,1975,Davidson,,,,,"February 10, 1998"
willibr03,Brandon Williams,Point Guard,Right,6-1,190,22,November,1999,Arizona,,,,4.0,"December 27, 2021"
willich01,Charlie Williams,"Point Guard, Shooting Guard",Right,6-0,165,5,September,1943,Seattle University,,,,,
willicj01,C.J. Williams,Shooting Guard,Right,6-5,234,6,February,1990,NC State,,,,,"November 10, 2017"
willico01,Corey Williams,Point Guard,Right,6-2,190,24,April,1970,Oklahoma State,1992 NBA Draft,Chicago Bulls,"2nd round (6th pick, 33rd overall)",,"November 6, 1992"
willico02,Corliss Williamson,"Small Forward, Power Forward",Right,6-7,245,4,December,1973,Arkansas,1995 NBA Draft,Sacramento Kings,"1st round (13th pick, 13th overall)",,"December 10, 1995"
willico04,Cody Williams,Shooting Guard,Right,6-8,190,20,November,2004,Colorado,2024 NBA Draft,Utah Jazz,"1st round (10th pick, 10th overall)",2.0,"October 23, 2024"
willido02,Donovan Williams,Shooting Guard,Right,6-6,190,6,September,2001,Texas,,,,1.0,"April 4, 2023"
willier01,Eric Williams,"Small Forward, Shooting Guard",Right,6-8,220,17,July,1972,Vincennes University,1995 NBA Draft,Boston Celtics,"1st round (14th pick, 14th overall)",,"November 3, 1995"
willigr01,Grant Williams,Power Forward,Right,6-7,236,30,November,1998,Tennessee,2019 NBA Draft,Boston Celtics,"1st round (22nd pick, 22nd overall)",7.0,"October 23, 2019"
willigu01,Gus Williams,"Point Guard, Shooting Guard",Right,6-2,175,10,October,1953,USC,1975 NBA Draft,Golden State Warriors,"2nd round (2nd pick, 20th overall)",,"October 23, 1975"
willija02,Jason Williams,Point Guard,Right,6-1,190,18,November,1975,Marshall,1998 NBA Draft,Sacramento Kings,"1st round (7th pick, 7th overall)",,"February 5, 1999"
willija06,Jalen Williams,"Shooting Guard, Power Forward",Right,6-5,211,14,April,2001,Santa Clara,2022 NBA Draft,Oklahoma City Thunder,"1st round (12th pick, 12th overall)",4.0,"October 19, 2022"
willija07,Jaylin Williams,"Power Forward, Center",Right,6-9,240,29,June,2002,Arkansas,2022 NBA Draft,Oklahoma City Thunder,"2nd round (4th pick, 34th overall)",4.0,"October 23, 2022"
willije02,Nate Williams,Shooting Guard,Left,6-5,205,12,February,1999,Buffalo,,,,4.0,"April 2, 2023"
willijo01,John Williamson,Shooting Guard,Right,6-2,185,10,November,1951,New Mexico State,1973 NBA Draft,Atlanta Hawks,"6th round (10th pick, 96th overall)",,"October 22, 1976"
