player_id,player_name,Experience,Career Games,Career Points,Career Total Rebound Percentage,Career Assists Percentage,Career Field Goal Percentage,Career 3pt Field Goal Percentage,Career Free Throw Percentage,Career Effective Field Goal Percentage,Career Player Efficiency Rating,Career Win Shares
enarutr01,Tristan Enaruna,1.0,9,4.1,1.6,0.8,50.0,30.0,75.0,55.4,16.2,0.2
englijo01,Jo Jo English,,50,3.6,1.1,0.9,41.6,34.4,55.6,44.7,6.4,0.0
ennisja01,James Ennis III,,395,6.7,3.3,0.9,45.7,36.0,79.7,53.7,11.7,16.2
erickke01,Keith Erickson,,766,9.5,4.5,2.6,43.5,,76.9,,12.2,25.2
ervinju01,Julius Erving,,1243,24.2,8.5,4.2,50.6,29.8,77.7,50.9,23.5,181.1
essenno01,Noa Essengue,1.0,2,0.0,0.0,0.0,0.0,0.0,,0.0,-11.9,-0.1
etienty01,Tyson Etienne,2.0,31,7.9,1.2,1.7,38.1,36.8,82.6,52.3,10.1,0.5
eubandr01,Drew Eubanks,8.0,426,5.6,4.3,0.9,60.3,36.7,71.0,61.0,16.2,16.5
evansja01,Jawun Evans,,56,4.2,1.7,2.0,34.5,26.3,77.6,37.3,6.7,-0.4
evansja02,Jacob Evans,2.0,59,2.8,1.1,0.9,33.7,31.5,83.3,38.2,4.8,-0.6
evansty01,Tyreke Evans,,594,15.7,4.6,4.8,44.0,32.3,75.7,47.1,17.1,28.4
evbuoto01,Tosan Evbuomwan,3.0,50,7.4,3.6,1.4,44.5,33.0,73.5,50.7,10.9,1.1
exumda01,DantÃ© Exum,8.0,320,6.2,1.9,2.3,43.5,34.3,76.5,50.7,9.6,6.6
ezelife01,Festus Ezeli,,170,4.2,4.3,0.4,51.3,,55.7,51.3,13.4,5.9
faircjo01,John Fairchild,,165,6.6,3.2,0.7,40.4,36.8,68.1,41.0,11.9,1.8
fallta01,Tacko Fall,,37,2.2,2.4,0.2,67.3,,32.0,67.3,18.8,0.7
farieke01,Kenneth Faried,,478,11.4,8.1,1.0,54.6,22.2,65.4,54.8,19.7,38.8
farledi01,Dick Farley,,211,6.5,2.5,1.8,38.4,,70.0,,12.1,8.2
farmajo01,Jordan Farmar,,504,7.7,1.9,2.9,42.3,37.4,73.9,50.7,13.3,13.9
favorde01,Derrick Favors,,790,10.6,7.1,1.1,53.4,19.8,66.3,53.7,18.8,60.2
fearsje01,Jeremiah Fears,1.0,82,14.3,3.7,3.4,43.4,33.0,78.9,48.5,13.8,0.6
feliccr01,Cristiano FelÃ­cio,,252,4.3,3.9,0.7,57.2,0.0,67.3,57.2,14.0,9.0
feltora01,Raymond Felton,,971,11.2,3.0,5.2,41.2,32.9,79.0,45.9,13.8,40.2
fergute01,Terrance Ferguson,,204,4.5,1.3,0.7,40.4,33.4,75.3,52.2,5.6,4.4
fernabr01,Bruno Fernando,6.0,220,4.0,3.2,0.7,54.3,12.2,65.3,54.8,13.9,3.8
fernser01,Eric Fernsten,,218,2.4,1.7,0.4,44.5,,67.5,44.5,11.7,3.3
ferreyo01,Yogi Ferrell,,259,7.7,2.1,2.3,42.0,36.5,83.5,50.4,12.2,7.7
ferriar01,Arnie Ferrin,,178,5.8,4.0,1.6,33.2,,68.6,,,7.6
ferryda01,Danny Ferry,,917,7.0,2.8,1.3,44.6,39.3,84.0,50.6,11.8,34.8
filipky01,Kyle Filipowski,2.0,149,10.5,6.7,2.3,49.6,33.7,71.0,56.0,15.5,5.5
finkeha01,Hank Finkel,,551,5.1,3.9,0.8,44.9,,66.2,,12.6,13.5
finlemi01,Michael Finley,,1103,15.7,4.4,2.9,44.4,37.5,81.1,49.2,16.0,85.2
finnedo01,Dorian Finney-Smith,10.0,628,8.0,4.4,1.4,43.3,35.9,72.1,54.5,10.5,28.9
fishede01,Derek Fisher,,1287,8.3,2.1,3.0,39.9,37.4,81.7,46.6,11.7,62.3
fitchge01,Gerald Fitch,,18,4.7,1.7,1.8,33.7,26.9,73.9,37.6,10.2,0.1
fittsma01,Malik Fitts,,18,1.3,1.1,0.3,40.9,50.0,,54.5,9.6,0.1
flaggco01,Cooper Flagg,1.0,70,21.0,6.7,4.5,46.8,29.5,82.7,49.8,17.9,3.8
flaglad01,Adam Flagler,2.0,39,1.7,0.7,0.4,25.2,19.2,50.0,32.5,3.5,-0.3
fleisje01,Jerry Fleishman,,262,5.8,4.6,1.6,27.7,,63.8,,13.6,7.8
flemira01,Rasheer Fleming,1.0,55,4.3,2.3,0.3,40.5,34.6,55.9,50.9,10.2,0.8
flowetr01,Trentyn Flowers,2.0,8,1.9,0.6,0.1,42.9,0.0,100.0,42.9,6.6,0.0
flynnma01,Malachi Flynn,5.0,217,5.5,1.7,1.9,38.7,33.3,74.7,47.2,10.9,2.9
foleyja01,Jack Foley,,11,4.8,1.5,0.5,39.2,,86.7,,15.6,0.1
fontesi01,Simone Fontecchio,4.0,263,7.8,2.9,1.2,41.7,36.7,82.8,53.3,11.2,6.2
forbebr01,Bryn Forbes,,431,8.8,1.7,1.2,43.6,41.0,82.6,55.1,11.0,11.6
fordal03,Aleem Ford,,5,2.8,3.0,0.4,30.0,13.3,,35.0,0.5,-0.2
fordch01,Chris Ford,,794,9.2,3.0,3.4,46.0,37.5,73.1,46.9,12.2,35.6
forddo01,Don Ford,,474,6.4,3.6,1.4,46.4,14.3,77.3,46.4,10.8,12.7
fordjo01,Jordan Ford,,6,2.0,0.3,0.3,57.1,66.7,100.0,71.4,16.8,0.1
formado01,Donnie Forman,,44,4.1,,1.7,29.4,,64.2,,,0.8
forretr01,Trent Forrest,,151,2.8,1.5,1.9,44.4,18.5,82.8,46.0,9.7,2.2
fostegr01,Greg Foster,,656,3.9,2.6,0.5,44.0,22.5,74.8,44.4,8.9,5.6
fostemi02,Michael Foster Jr.,,1,0.0,0.0,0.0,,,,,0.0,0.0
fournev01,Evan Fournier,,704,13.6,2.7,2.5,44.1,37.4,79.9,52.7,13.5,30.5
fowlktr01,Tremaine Fowlkes,,103,2.9,2.2,0.5,40.9,20.0,79.1,41.6,10.1,2.1
foxde01,De'Aaron Fox,9.0,603,21.1,3.9,6.1,47.2,33.1,74.7,51.9,18.5,40.3
foxri01,Rick Fox,,930,9.6,3.8,2.8,45.0,34.9,77.0,50.1,13.6,44.7
frankro01,Robert Franks,,7,6.1,2.0,0.7,46.4,33.3,92.3,55.4,16.5,0.3
frazime01,Melvin Frazier,3.0,32,2.7,0.9,0.2,34.0,20.9,53.3,38.3,4.2,-0.4
frazimi01,Michael Frazier,,13,2.1,0.8,0.2,24.1,17.4,64.3,31.0,-0.9,-0.2
fraziti01,Tim Frazier,,289,4.9,2.3,4.0,40.0,32.3,72.3,45.1,11.3,6.3
fraziwa01,Walt Frazier,,825,18.9,5.9,6.1,49.0,0.0,78.6,49.0,19.1,113.5
fredeji01,Jimmer Fredette,,241,6.0,1.0,1.4,40.9,37.2,87.9,48.4,12.5,2.2
freemdo01,Donnie Freeman,,648,18.9,3.5,3.5,45.6,15.1,80.0,45.7,18.3,58.0
freemen01,Enrique Freeman,2.0,26,2.3,1.5,0.4,44.4,21.4,69.6,47.8,8.8,0.3
freemga01,Gary Freeman,,52,3.2,2.0,0.7,51.5,,72.5,,15.0,1.2
freemja01,Javon Freeman-Liberty,,22,7.0,3.2,1.8,44.4,23.8,91.7,48.4,10.7,0.2
fritsji01,Jim Fritsche,,84,3.9,3.0,0.9,30.9,,73.8,,7.8,-1.6
fryech01,Channing Frye,,890,8.7,4.5,1.0,44.0,38.8,82.2,51.9,13.3,38.9
fudgeal01,Alex Fudge,1.0,6,2.5,0.8,0.0,40.0,20.0,100.0,43.3,9.8,0.0
fuetshe01,Herm Fuetsch,,42,2.6,,0.4,30.0,,62.5,,,0.9
fulksjo01,Joe Fulks,,489,16.4,5.3,1.2,30.2,,76.6,,10.9,29.2
fultzma01,Markelle Fultz,9.0,260,10.2,3.1,4.3,46.9,28.0,73.2,48.6,14.2,8.3
funkan01,Andrew Funk,,5,0.0,0.0,0.0,0.0,0.0,,0.0,-5.0,-0.1
furphjo01,Johnny Furphy,2.0,85,3.3,2.6,0.7,43.6,31.4,61.4,51.5,9.4,1.0
gaborbi01,Bill Gabor,,307,9.8,1.8,2.0,34.4,,73.7,,12.9,11.2
gabriwe01,Wenyen Gabriel,,150,4.4,3.4,0.5,52.4,31.1,60.6,56.2,12.4,3.8
gaffoda01,Daniel Gafford,7.0,433,9.3,5.8,1.1,70.2,0.0,67.4,70.2,21.0,35.2
gaineel01,Elmer Gainer,,20,1.5,,0.5,22.7,,64.3,,,-0.3
galemi01,Mike Gale,,842,7.4,2.9,3.7,46.4,18.7,78.1,46.6,12.5,34.6
gallida01,Danilo Gallinari,,777,14.9,4.7,1.9,42.8,38.1,87.6,51.6,16.8,65.4
gallola01,Langston Galloway,,452,8.1,2.4,1.6,39.7,36.8,81.6,49.4,11.4,14.4
gambeda01,Dave Gambee,,750,10.6,5.2,1.0,42.0,,82.2,,15.2,35.9
garcian01,Andersson Garcia,1.0,5,5.2,8.4,2.8,31.0,7.7,77.8,32.8,8.3,0.1
gardnea01,Earl Gardner,,50,1.8,,0.4,37.6,,46.4,,,0.7
gardnmy01,Myron Gardner,1.0,45,3.6,2.7,1.0,48.0,40.6,73.1,58.5,15.2,1.4
garlada01,Darius Garland,7.0,427,18.9,2.6,6.7,45.4,38.9,86.6,53.2,16.3,27.1
garneke01,Kevin Garnett,,1462,17.8,10.0,3.7,49.7,27.5,78.9,50.1,22.7,191.4
garrebi01,Billy Garrett,,4,6.5,0.8,1.8,40.7,0.0,100.0,40.7,9.8,0.0
garrema01,Marcus Garrett,2.0,16,2.6,1.8,1.3,33.3,33.3,55.6,37.5,6.2,0.1
garubus01,Usman Garuba,,105,2.6,3.8,0.8,46.7,36.3,62.5,53.1,12.8,2.3
garzalu01,Luka Garza,5.0,193,6.0,2.7,0.6,52.9,36.7,72.8,59.4,19.5,8.2
gasolma01,Marc Gasol,,891,14.0,7.4,3.4,48.1,36.0,77.6,50.3,18.0,85.3
gasolpa01,Pau Gasol,,1226,17.0,9.2,3.2,50.7,36.8,75.3,51.3,21.4,144.1
gateska01,Kaiser Gates,,1,0.0,1.0,0.0,0.0,0.0,,0.0,-19.9,-0.1
gayru01,Rudy Gay,,1120,15.8,5.6,2.0,45.2,34.6,79.9,49.2,16.3,61.0
gazean01,Andrew Gaze,,26,1.7,0.5,0.4,38.1,37.5,100.0,48.8,9.6,0.1
georgde01,Devean George,,630,5.6,3.1,0.9,39.2,34.3,72.1,45.6,10.6,18.2
georgja01,Jack George,,506,10.2,4.2,4.3,36.4,,70.4,,12.3,17.7
georgke01,Keyonte George,3.0,196,17.2,3.4,5.3,41.3,34.8,85.7,50.0,13.7,4.0
georgky01,Kyshawn George,2.0,116,11.2,4.6,3.3,40.6,34.7,78.1,50.1,11.0,0.8
georgpa01,Paul George,16.0,945,20.5,6.2,3.7,44.0,38.4,85.2,52.1,19.1,92.0
gianejo01,John Gianelli,,541,7.8,5.9,1.5,47.0,,70.2,47.0,11.7,23.0
gibsota01,Taj Gibson,17.0,1012,8.3,5.7,0.9,51.7,27.2,71.3,52.1,15.1,60.5
giddejo01,Josh Giddey,5.0,334,14.6,7.6,6.6,46.1,33.7,76.4,51.2,16.7,17.2
gilbeke01,Keshon Gilbert,1.0,4,4.3,1.3,3.0,41.7,0.0,100.0,41.7,8.5,0.0
gilesha01,Harry Giles,,165,5.4,3.5,1.1,50.8,24.4,66.1,51.5,14.8,3.1
gilgesh01,Shai Gilgeous-Alexander,8.0,530,25.3,4.7,5.3,50.8,36.0,86.4,54.8,24.4,75.6
gillan01,Anthony Gill,6.0,285,3.8,1.9,0.7,54.5,31.2,74.9,58.5,12.5,5.8
gilleco01,Collin Gillespie,3.0,137,9.4,3.1,3.5,42.3,40.5,85.1,55.7,15.2,7.8
gillefr01,Freddie Gillespie,,29,4.6,4.6,0.5,50.0,0.0,65.0,50.0,12.5,1.1
gillihe01,Herm Gilliam,,578,10.8,3.8,3.8,44.1,,79.2,,13.8,20.8
gilmoar01,Artis Gilmore,,1329,18.8,12.3,2.3,58.2,15.0,69.8,58.2,21.4,189.7
gilyaja01,Jacob Gilyard,,42,4.2,1.2,3.4,39.9,40.3,100.0,56.9,10.9,1.5
ginobma01,Manu GinÃ³bili,,1057,13.3,3.5,3.8,44.7,36.9,82.7,52.0,20.2,106.4
gladnmi01,Mickell Gladness,,26,2.2,2.2,0.2,42.4,,50.0,42.4,9.5,0.2
glickno01,Normie Glick,,1,2.0,,0.0,100.0,,,,,0.1
glovedi01,Dion Glover,,294,8.2,3.1,1.5,41.1,31.7,75.6,44.5,12.8,5.8
goberru01,Rudy Gobert,13.0,905,12.5,11.7,1.4,65.8,0.0,63.3,65.8,20.9,124.9
golato01,Tom Gola,,698,11.3,8.0,4.2,43.1,,76.0,,14.2,53.2
goldivl01,Vladislav Goldin,1.0,9,0.8,1.0,0.3,75.0,,100.0,75.0,14.7,0.1
goldwan01,Anthony Goldwire,,266,6.3,1.3,2.8,40.7,38.6,79.2,47.9,12.7,6.4
gonzahu01,Hugo GonzÃ¡lez,1.0,74,3.9,3.3,0.5,47.6,36.2,50.0,56.1,10.2,2.2
goodrga01,Gail Goodrich,,1031,18.6,3.2,4.7,45.6,,80.7,,16.7,76.3
goodwbr01,Brandon Goodwin,,133,4.7,1.6,1.9,39.0,31.5,73.0,45.7,10.6,1.0
goodwjo01,Jordan Goodwin,5.0,220,7.0,4.1,2.3,41.1,34.6,74.4,48.7,13.8,8.2
gordoaa01,Aaron Gordon,12.0,756,13.7,6.2,2.7,48.5,33.5,69.8,53.6,16.0,50.1
gordoer01,Eric Gordon,18.0,931,15.2,2.3,2.7,43.0,37.3,80.9,52.3,13.7,42.1
gortama01,Marcin Gortat,,806,9.9,7.9,1.1,55.1,15.0,68.0,55.2,17.1,61.3
gortmja01,Jazian Gortman,1.0,16,1.5,0.3,0.4,39.1,36.4,50.0,47.8,6.5,-0.1
grabojo01,Joe Graboski,,845,11.0,8.1,1.8,35.2,,70.0,,13.8,25.3
grahaca01,Calvin Graham,,8,1.6,1.3,0.0,28.6,,62.5,28.6,2.2,0.0
grahade01,Devonte' Graham,6.0,336,11.1,2.3,4.3,37.1,35.4,81.2,49.1,13.4,12.7
grahama01,Mal Graham,,70,4.7,1.7,1.1,39.8,,65.7,,8.3,0.8
grahatr01,Treveon Graham,,180,4.2,2.2,0.8,38.3,33.3,69.1,47.0,7.6,2.8
grantbu01,Bud Grant,,96,2.6,1.9,0.9,31.8,,59.0,,,1.1
grantdo01,Donte Grantham,,3,0.0,0.0,0.0,0.0,0.0,,0.0,-38.1,0.0
grantho01,Horace Grant,,1165,11.2,8.1,2.2,50.9,6.3,69.2,50.9,16.0,118.2
grantje01,Jerami Grant,12.0,776,13.5,3.9,1.6,44.9,36.7,75.9,51.7,14.0,40.7
grantje02,Jerian Grant,,279,6.1,1.9,2.9,41.1,32.3,77.0,47.2,12.5,8.3
graveha01,Hassani Gravett,,8,6.3,2.6,2.5,47.4,42.3,75.0,61.8,10.1,0.3
grayha01,Hayden Gray,1.0,1,6.0,0.0,1.0,66.7,0.0,100.0,66.7,9.4,0.0
grayjo01,Josh Gray,,7,4.9,1.7,2.0,27.9,23.1,63.6,31.4,4.7,-0.3
grayra01,RaiQuan Gray,,4,9.8,4.0,3.3,55.2,41.7,100.0,63.8,19.3,0.2
greacbo01,Bob Greacen,,47,2.4,1.4,0.9,37.4,,60.0,37.4,7.9,-0.1
greenac01,A.C. Green,,1278,9.6,7.4,1.1,49.4,25.4,73.4,50.1,14.4,99.5
greenaj01,A.J. Green,4.0,242,7.3,2.0,1.3,42.6,42.0,85.7,60.9,9.6,7.1
greenda01,Dave Greenwood,,823,10.2,7.9,2.0,47.7,13.8,76.5,47.8,13.6,46.4
greenda02,Danny Green,,832,8.7,3.4,1.5,42.1,40.0,80.5,55.1,12.6,49.3
greendr01,Draymond Green,14.0,949,8.7,6.8,5.6,44.7,32.1,71.0,50.9,14.1,66.3
greenge01,Gerald Green,,658,9.7,2.5,0.9,41.7,36.1,81.8,50.4,13.0,18.4
greenja01,JaMychal Green,,544,7.7,5.5,0.9,47.7,36.8,78.4,54.2,13.8,24.8
greenja02,Javonte Green,7.0,345,5.7,3.0,0.7,49.1,35.5,77.3,56.7,13.4,15.2
greenja05,Jalen Green,5.0,339,19.9,4.2,3.3,42.2,33.9,79.6,49.8,14.3,11.0
greenje02,Jeff Green,18.0,1247,11.6,3.9,1.4,45.0,33.7,80.4,50.2,13.0,56.1
greenjo02,Josh Green,6.0,349,6.3,2.5,1.4,48.0,38.7,70.5,57.6,9.8,11.1
greensi01,Si Green,,504,9.2,4.3,3.3,38.7,,67.6,,11.2,11.1
greerha01,Hal Greer,,1122,19.2,5.0,4.0,45.2,,80.1,,15.7,102.7
gregoga01,Gary Gregor,,361,8.9,6.3,1.3,43.6,75.0,72.5,43.6,11.7,3.9
greveke01,Kevin Grevey,,672,11.0,2.4,1.9,43.7,33.4,81.7,44.8,12.9,26.5
griffaj01,AJ Griffin,,92,7.5,1.9,0.8,44.7,37.2,89.8,54.0,11.3,1.8
griffbl01,Blake Griffin,,765,19.0,8.0,4.0,49.3,32.8,69.6,51.8,21.0,81.1
grimequ01,Quentin Grimes,5.0,318,11.1,3.2,2.3,44.6,36.6,79.3,55.5,12.6,14.4
grossbo01,Bob Gross,,513,8.9,4.4,2.9,51.2,17.9,79.8,51.2,14.7,30.7
grubadi01,Dick Grubar,,2,2.0,0.0,0.5,66.7,,,66.7,20.2,0.0
guarige01,Gene Guarilia,,129,3.2,2.3,0.3,37.6,,61.1,,9.0,1.2
gudurma01,Marko GuduriÄ,,44,3.9,1.7,1.0,39.5,30.1,92.3,47.5,8.8,0.1
gueyemo01,Mouhamadou Gueye,2.0,13,3.2,2.2,0.8,34.7,12.5,53.8,35.7,6.9,-0.3
gueyemo02,Mouhamed Gueye,3.0,116,4.9,3.8,0.9,43.6,29.1,70.0,50.2,12.9,4.1
guokama01,Matt Guokas,,47,1.7,,0.2,26.9,,55.3,,,1.1
guokama02,Matt Guokas,,735,5.8,2.0,3.0,48.9,,72.7,,9.8,26.7
guyky01,Kyle Guy,3.0,53,3.1,1.0,0.9,36.1,30.3,75.0,44.6,8.9,0.1
hachiru01,Rui Hachimura,7.0,405,12.6,4.6,1.2,49.9,39.4,75.8,56.0,13.2,18.7
haganas01,Ashton Hagans,,21,3.8,2.1,2.6,40.8,32.0,82.4,46.5,8.2,0.0
hagancl01,Cliff Hagan,,839,17.7,6.6,3.2,45.4,0.0,79.9,45.4,19.8,85.3
hairsha01,Happy Hairston,,776,14.8,10.3,1.6,47.8,,74.1,,16.5,70.0
haleyja01,Jack Haley,,341,3.5,2.7,0.2,42.5,0.0,65.5,42.5,9.7,2.9
halibty01,Tyrese Haliburton,5.0,333,17.5,3.7,8.8,47.7,39.2,85.5,57.4,20.6,37.6
hallde01,Devon Hall,1.0,11,1.8,0.6,1.2,20.0,23.5,50.0,26.7,3.1,-0.2
halldo01,Donta Hall,,22,5.1,4.5,0.7,70.2,,61.5,70.2,18.6,1.2
halljo01,Josh Hall,,21,4.1,2.8,1.3,30.3,10.8,50.0,32.3,1.0,-0.9
halljo02,Jordan Hall,1.0,9,3.1,1.3,1.2,32.1,20.0,77.8,37.5,5.5,-0.1
hallpj01,PJ Hall,2.0,38,3.1,2.6,0.4,53.0,38.5,78.8,56.0,16.4,0.8
hallty01,Tyler Hall,,1,0.0,0.0,0.0,,,,,0.0,0.0
hamda01,Darvin Ham,,417,2.7,2.3,0.5,51.8,25.0,49.4,52.0,9.0,5.6
hamilda02,Daniel Hamilton,,25,2.8,2.1,1.2,39.4,35.7,50.0,46.5,8.5,0.0
hamiljo01,Joe Hamilton,,344,12.0,2.6,3.5,40.8,31.2,80.7,44.0,13.2,12.4
hamilri01,Richard Hamilton,,921,17.1,3.1,3.4,44.9,34.6,85.2,46.9,16.5,62.8
hamptrj01,R.J. Hampton,,170,6.8,2.7,1.8,40.8,33.8,67.9,47.4,9.6,0.8
hankiph01,Phil Hankinson,,31,3.9,1.8,0.2,49.1,,76.9,,18.0,0.6
hannadu01,Dusty Hannahs,,4,5.0,0.5,1.3,33.3,25.0,100.0,38.1,10.1,0.0
hansebo01,Bob Hansen,,575,6.9,2.2,1.6,46.8,32.3,66.2,49.1,10.0,15.4
hansela01,Lars Hansen,,15,5.1,3.9,0.9,50.9,,58.1,,13.6,0.6
hardati02,Tim Hardaway Jr.,13.0,893,13.7,2.8,1.8,41.9,36.5,81.5,52.2,13.2,38.2
hardeja01,James Harden,17.0,1221,24.0,5.6,7.3,43.9,36.4,86.3,52.5,23.5,182.4
hardyja02,Jaden Hardy,4.0,235,8.4,1.7,1.3,42.5,38.6,75.6,52.3,11.6,0.5
hargeir01,Ira Harge,,427,10.3,11.6,1.7,45.0,33.3,66.1,45.0,12.5,16.3
harklej01,Elijah Harkless,2.0,36,5.8,2.1,2.3,33.2,24.8,74.3,40.3,8.8,0.1
harklma01,Maurice Harkless,,621,6.9,3.5,0.9,47.4,32.0,62.4,52.8,11.7,23.0
harpedy01,Dylan Harper,1.0,69,11.8,3.4,3.9,50.5,34.3,75.6,55.1,16.2,4.2
harpeja01,Jared Harper,,16,2.6,0.3,0.9,44.1,33.3,87.5,51.5,20.5,0.2
harpero01,Ron Harper,,1009,13.8,4.3,3.9,44.6,28.9,72.0,46.8,15.6,65.8
harpero02,Ron Harper Jr.,4.0,40,3.7,1.6,0.7,41.0,32.6,85.7,52.6,13.0,0.9
harrejo01,Josh Harrellson,,75,3.5,3.0,0.3,43.8,34.7,62.9,50.6,13.4,2.1
harremo01,Montrezl Harrell,,515,12.1,5.0,1.3,61.9,10.8,66.4,62.0,22.3,42.9
harrian01,Andrew Harrison,,145,7.0,2.0,2.8,37.3,29.4,77.9,42.9,10.3,3.2
harribo02,Bob Harrison,,615,7.2,2.5,2.7,35.2,,69.3,,8.3,15.0
harride01,Devin Harris,,985,10.8,2.2,3.9,43.2,32.5,79.6,48.3,16.0,54.9
harriga01,Gary Harris,12.0,666,9.9,2.2,1.8,44.6,37.0,81.0,53.2,11.7,27.5
harrija01,Jalen Harris,1.0,13,7.4,1.4,1.3,50.0,47.2,77.8,61.8,15.2,0.3
harrijo01,Joe Harris,,504,10.3,3.0,1.6,47.9,43.6,77.1,60.9,12.2,23.1
harrike01,Kevon Harris,2.0,36,4.0,2.0,0.5,44.5,37.2,75.6,51.8,9.2,0.6
harrish01,Shaquille Harrison,,183,5.2,2.4,1.6,43.5,28.1,71.8,46.6,13.3,4.3
harrist01,Steve Harris,,207,7.0,1.8,1.1,43.4,5.0,84.2,43.5,13.3,3.1
harrite01,Terrel Harris,,42,2.3,1.8,0.8,30.0,17.0,67.7,33.6,3.5,-0.6
harrito02,Tobias Harris,15.0,1033,15.9,6.1,2.4,47.8,36.6,83.8,53.1,16.4,80.6
harteis01,Isaiah Hartenstein,8.0,426,7.1,6.7,2.2,59.6,23.9,67.5,60.3,18.3,33.3
hartjo01,Josh Hart,9.0,596,10.5,7.0,3.4,47.5,35.0,75.0,55.3,13.5,42.8
hasleud01,Udonis Haslem,,879,7.5,6.6,0.8,48.9,12.7,75.6,48.9,12.9,50.9
hassebi01,Billy Hassett,,91,4.5,1.1,2.0,27.9,,65.6,,,1.6
hassejo01,Joe Hassett,,292,5.9,1.1,1.3,42.1,33.6,86.1,47.8,12.9,6.4
hastisc01,Scott Hastings,,578,2.8,2.2,0.5,44.1,29.2,81.1,45.2,9.2,9.8
hausesa01,Sam Hauser,5.0,334,7.8,3.1,1.0,44.2,41.2,85.1,61.5,12.6,18.2
havlijo01,John Havlicek,,1270,20.8,6.3,4.8,43.9,,81.5,,17.5,131.7
hawkico01,Connie Hawkins,,616,18.7,8.8,4.1,47.9,16.1,77.9,48.0,19.9,76.7
hawkijo01,Jordan Hawkins,3.0,174,8.0,2.3,1.0,37.4,34.8,82.9,47.9,9.4,0.3
hayesel01,Elvin Hayes,,1303,21.0,12.5,1.8,45.2,14.7,67.0,45.2,17.7,120.8
hayesja02,Jaxson Hayes,7.0,433,6.9,4.0,0.7,66.5,28.0,68.9,67.4,17.1,25.1
hayeski01,Killian Hayes,6.0,239,7.9,2.9,5.0,37.7,28.0,79.2,42.6,9.4,-0.4
hayesni01,Nigel Hayes-Davis,2.0,36,1.7,1.5,0.4,32.9,18.8,42.9,36.7,5.1,-0.2
haywago01,Gordon Hayward,,835,15.2,4.4,3.5,45.5,37.0,82.2,51.2,16.9,63.5
haywobr01,Brendan Haywood,,816,6.8,6.0,0.5,52.8,0.0,58.7,52.8,14.6,43.8
haywosp01,Spencer Haywood,,844,20.3,10.3,1.8,46.9,5.3,79.6,46.9,19.1,78.5
heinsto01,Tom Heinsohn,,654,18.6,8.8,2.0,40.5,,79.0,,17.9,60.0
hemridi01,Dick Hemric,,138,6.3,5.1,0.7,37.7,,66.9,,13.5,5.3
hendege01,Gerald Henderson,,871,8.9,1.7,3.6,47.2,33.2,77.6,48.7,13.4,32.1
hendesc01,Scoot Henderson,3.0,158,13.5,3.0,5.0,40.4,34.3,80.2,47.2,11.3,1.1
hendeto01,Tom Henderson,,650,9.4,2.3,4.8,43.3,0.0,73.9,43.3,12.8,22.1
hendrta01,Taylor Hendricks,3.0,102,7.3,4.1,0.9,44.9,35.4,71.4,54.6,11.8,2.4
hennela01,Larry Hennessy,,74,4.5,1.3,1.0,33.4,,76.6,,8.8,-0.9
henryaa01,Aaron Henry,,6,0.3,0.2,0.0,20.0,0.0,,20.0,-7.4,-0.1
hensojo01,John Henson,,445,7.6,5.3,1.1,54.0,25.0,56.8,54.4,17.1,20.7
hepbuch01,Chucky Hepburn,1.0,2,0.0,0.5,1.0,0.0,0.0,,0.0,-13.5,-0.1
hermskl01,Kleggie Hermsen,,288,9.3,5.8,1.3,29.7,,65.4,,-6.2,11.4
hernade01,Dewan Hernandez,1.0,6,2.3,2.3,0.5,35.7,50.0,60.0,39.3,12.9,0.0
hernaju01,Juancho HernangÃ³mez,,339,5.0,3.3,0.6,42.8,34.2,67.6,52.4,11.1,8.7
hernawi01,Willy HernangÃ³mez,,344,7.3,5.8,1.1,53.3,30.6,71.3,54.3,20.2,16.3
herreca01,Carl Herrera,,465,5.3,3.6,0.6,47.6,14.3,64.3,47.6,10.5,9.0
herroty01,Tyler Herro,7.0,394,19.5,5.0,4.1,45.0,38.2,87.8,53.7,16.0,22.3
herveke01,Kevin Hervey,1.0,10,1.7,1.2,0.5,25.9,15.0,,31.5,5.0,-0.1
heymaar01,Art Heyman,,310,13.0,4.7,2.8,42.7,28.1,70.3,43.8,16.0,19.3
hezonma01,Mario Hezonja,5.0,330,6.9,3.1,1.3,41.7,31.9,81.2,48.2,10.5,3.2
hicksis01,Isaiah Hicks,,21,4.4,2.3,0.9,46.3,22.2,69.6,47.5,8.0,0.1
hieldbu01,Buddy Hield,10.0,765,14.5,4.0,2.4,43.3,39.5,85.6,55.1,14.3,28.7
highsha01,Haywood Highsmith,6.0,225,5.4,3.1,1.1,45.0,37.9,62.0,55.9,10.0,7.9
hightwa01,Wayne Hightower,,565,11.6,7.0,1.7,38.1,0.0,75.2,38.1,13.1,18.8
hilarne01,NenÃª,,965,11.3,6.0,1.8,54.8,13.2,66.0,54.8,17.1,73.3
hillge01,George Hill,,915,10.4,3.0,3.1,45.7,38.0,80.6,52.9,14.6,71.0
hillhar01,Art Hillhouse,,71,5.9,,0.6,27.7,,73.9,,,6.0
hillma01,Malcolm Hill,2.0,24,3.2,1.6,0.3,46.4,35.9,78.6,58.9,12.8,0.6
hillmda01,Darnell Hillman,,682,9.8,7.6,1.4,47.7,16.7,62.8,47.7,13.6,31.1
